system:index,2023-10-12,2023-10-17,2023-10-25,2023-10-29,2023-11-05,2023-11-10,2023-11-17,2023-11-18,2023-11-22,2023-11-29,2023-12-04,2023-12-11,2023-12-16,2023-12-23,2023-12-24,2023-12-28,2024-01-04,2024-01-05,2024-01-09,2024-01-16,2024-01-17,2024-01-21,2024-01-28,2024-01-29,2024-02-02,2024-02-09,2024-02-10,2024-02-14,2024-02-21,2024-02-22,2024-02-26,2024-03-04,2024-03-05,2024-03-09,2024-03-16,2024-03-17,2024-03-21,2024-03-28,2024-03-29,2024-04-02,2024-04-09,2024-04-21,2024-05-04,2024-05-08,2024-05-15,2024-05-16,2024-05-27,2024-06-01,2024-07-02,2024-07-03,2024-07-27,2024-08-12,2024-09-01,2024-09-05,2024-09-12,2024-09-13,2024-09-17,2024-09-24,2024-09-25,2024-10-31,id,.geo
1_gaza_damage_20231012T154103_00000000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,"{""type"":""Polygon"",""coordinates"":[[[34.21997822872062,31.417533316832408],[34.219861427968546,31.408510825790845],[34.23038136778837,31.408410214515943],[34.230499087778206,31.417432754693284],[34.21997822872062,31.417533316832408]]]}"
1_gaza_damage_20231012T154103_00000000000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,"{""type"":""Polygon"",""coordinates"":[[[34.219861427968546,31.408510825790845],[34.21974471188718,31.399488272652672],[34.23026364764394,31.399387714593427],[34.23038136778837,31.408410214515943],[34.219861427968546,31.408510825790845]]]}"
1_gaza_damage_20231012T154103_00000000000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,"{""type"":""Polygon"",""coordinates"":[[[34.21974471188718,31.399488272652672],[34.219628165299795,31.39047016681907],[34.23014601215786,31.39036968710908],[34.23026364764394,31.399387714593427],[34.21974471188718,31.399488272652672]]]}"
1_gaza_damage_20231012T154103_00000000000000000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,"{""type"":""Polygon"",""coordinates"":[[[34.219628165299795,31.39047016681907],[34.219511533737986,31.381447594481752],[34.23002837651741,31.381347167686478],[34.23014601215786,31.39036968710908],[34.219628165299795,31.39047016681907]]]}"
1_gaza_damage_20231012T154103_00000000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,"{""type"":""Polygon"",""coordinates"":[[[34.219511533737986,31.381447594481752],[34.21939498684768,31.37242949718745],[34.22991091034893,31.37232909714186],[34.23002837651741,31.381347167686478],[34.219511533737986,31.381447594481752]]]}"
1_gaza_damage_20231012T154103_00000000000000000019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,"{""type"":""Polygon"",""coordinates"":[[[34.21939498684768,31.37242949718745],[34.21927852462922,31.36340688290035],[34.22979335921324,31.36330648425099],[34.22991091034893,31.37232909714186],[34.21939498684768,31.37242949718745]]]}"
1_gaza_damage_20231012T154103_0000000000000000001a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,"{""type"":""Polygon"",""coordinates"":[[[34.21927852462922,31.36340688290035],[34.219162147082905,31.354388745752136],[34.229675977550194,31.354288399191606],[34.22979335921324,31.36330648425099],[34.21927852462922,31.36340688290035]]]}"
1_gaza_damage_20231012T154103_0000000000000000001b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,"{""type"":""Polygon"",""coordinates"":[[[34.219162147082905,31.354388745752136],[34.2190456845622,31.345366143689432],[34.229558595733444,31.345265823808592],[34.229675977550194,31.354288399191606],[34.219162147082905,31.354388745752136]]]}"
1_gaza_damage_20231012T154103_0000000000000000001c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,"{""type"":""Polygon"",""coordinates"":[[[34.2190456845622,31.345366143689432],[34.21892939153743,31.33634345896066],[34.229441213762996,31.3362432168752],[34.229558595733444,31.345265823808592],[34.2190456845622,31.345366143689432]]]}"
1_gaza_damage_20231012T154103_0000000000000000001d,0.0,0.0,0.0,0.0,0.0,0.0,1209.9715008006376,1209.9715008006376,1209.9715008006376,1209.9715008006376,3315.651468882841,3315.651468882841,3634.622638208725,6836.104640467027,8341.506936735268,8341.506936735268,8341.506936735268,9558.54051917581,10458.957656321805,11659.51348060159,11659.51348060159,12159.74551337747,13360.301177439975,13360.301177439975,13760.486281810092,13760.486281810092,14160.671424327182,14160.671424327182,14160.671424327182,14160.671424327182,14160.671424327182,14160.671424327182,14160.671424327182,14765.657270094933,14765.657270094933,14765.657270094933,14765.657270094933,14765.657270094933,15465.981237074913,15465.981237074913,15465.981237074913,15465.981237074913,15465.981237074913,15465.981237074913,15465.981237074913,15465.981237074913,15465.981237074913,15465.981237074913,15465.981237074913,15465.981237074913,15465.981237074913,15465.981237074913,15566.02760090548,15566.02760090548,15566.02760090548,15566.02760090548,15566.02760090548,15566.02760090548,15566.02760090548,16266.352422377648,30,"{""type"":""Polygon"",""coordinates"":[[[34.21892939153743,31.33634345896066],[34.21881309836193,31.32732528011909],[34.2293240012663,31.32722506405622],[34.229441213762996,31.3362432168752],[34.21892939153743,31.33634345896066]]]}"
1_gaza_damage_20231012T154103_0000000000000000001e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.04666137695312,100.04666137695312,2401.113510131836,2501.1598052978516,2501.1598052978516,2501.1598052978516,2501.1598052978516,2501.1598052978516,2501.1598052978516,2501.1598052978516,2501.1598052978516,2501.1598052978516,2501.1598052978516,2501.1598052978516,2501.1598052978516,2501.1598052978516,2501.1598052978516,2501.1598052978516,2501.1598052978516,2501.1598052978516,2501.1598052978516,2501.1598052978516,2501.1598052978516,2501.1598052978516,2501.1598052978516,2501.1598052978516,2501.1598052978516,2501.1598052978516,2501.1598052978516,4802.234405517578,5702.655067443848,6603.072395324707,7503.491806030273,7703.585258483887,7903.678726196289,7903.678726196289,7903.678726196289,7903.678726196289,7903.678726196289,7903.678726196289,7903.678726196289,31,"{""type"":""Polygon"",""coordinates"":[[[34.21881309836193,31.32732528011909],[34.21869688985947,31.31830266321354],[34.22920678861636,31.31820242212077],[34.2293240012663,31.32722506405622],[34.21881309836193,31.32732528011909]]]}"
1_gaza_damage_20231012T154103_0000000000000000001f,0.0,5802.6895751953125,5802.6895751953125,5802.6895751953125,5802.6895751953125,5802.6895751953125,5802.6895751953125,5802.6895751953125,5802.6895751953125,5802.6895751953125,6002.782485961914,6002.782485961914,9404.359031677246,9504.405364990234,9504.405364990234,9504.405364990234,10905.056587219238,10905.056587219238,10905.056587219238,10905.056587219238,10905.056587219238,10905.056587219238,10905.056587219238,10905.056587219238,11505.334587097168,11505.334587097168,11505.334587097168,11605.38092803955,11605.38092803955,11605.38092803955,11605.38092803955,11605.38092803955,11605.38092803955,11605.38092803955,11605.38092803955,11605.38092803955,11605.38092803955,11605.38092803955,11605.38092803955,11605.38092803955,11605.38092803955,11605.38092803955,11605.38092803955,11605.38092803955,11605.38092803955,11605.38092803955,11605.38092803955,11605.38092803955,11605.38092803955,11605.38092803955,11605.38092803955,11605.38092803955,11605.38092803955,11605.38092803955,11605.38092803955,11605.38092803955,11605.38092803955,11605.38092803955,11605.38092803955,11605.38092803955,32,"{""type"":""Polygon"",""coordinates"":[[[34.21869688985947,31.31830266321354],[34.218580766030406,31.309284451768395],[34.229089575813155,31.309184287638942],[34.22920678861636,31.31820242212077],[34.21869688985947,31.31830266321354]]]}"
1_gaza_damage_20231012T154103_00000000000000000020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,"{""type"":""Polygon"",""coordinates"":[[[34.218580766030406,31.309284451768395],[34.218464642051046,31.30026175179449],[34.22897244767077,31.300161639224825],[34.229089575813155,31.309184287638942],[34.218580766030406,31.309284451768395]]]}"
1_gaza_damage_20231012T154103_00000000000000000021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,"{""type"":""Polygon"",""coordinates"":[[[34.218464642051046,31.30026175179449],[34.21834860274549,31.291243536255685],[34.228855489003685,31.291143372212055],[34.22897244767077,31.300161639224825],[34.218464642051046,31.30026175179449]]]}"
1_gaza_damage_20231012T154103_00000000000000000022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,"{""type"":""Polygon"",""coordinates"":[[[34.21834860274549,31.291243536255685],[34.21823256328989,31.28222075607856],[34.228738445369736,31.282120720214472],[34.228855489003685,31.291143372212055],[34.21834860274549,31.291243536255685]]]}"
1_gaza_damage_20231012T154103_00000000000000000023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,"{""type"":""Polygon"",""coordinates"":[[[34.21823256328989,31.28222075607856],[34.21811660850853,31.273202539331777],[34.22862148639737,31.27310247730006],[34.228738445369736,31.282120720214472],[34.21823256328989,31.28222075607856]]]}"
1_gaza_damage_20231012T154103_00000000000000000024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,"{""type"":""Polygon"",""coordinates"":[[[34.21811660850853,31.273202539331777],[34.218000738401784,31.26417981008447],[34.22850452727243,31.26407982460708],[34.22862148639737,31.27310247730006],[34.21811660850853,31.273202539331777]]]}"
1_gaza_damage_20231012T154103_00000000000000000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,"{""type"":""Polygon"",""coordinates"":[[[34.218000738401784,31.26417981008447],[34.21788486814539,31.25515697896708],[34.228387652809516,31.255057044306348],[34.22850452727243,31.26407982460708],[34.218000738401784,31.26417981008447]]]}"
1_gaza_damage_20231012T154103_00000000000000000026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,"{""type"":""Polygon"",""coordinates"":[[[34.21788486814539,31.25515697896708],[34.21776908256404,31.246138714416873],[34.22827094782369,31.246038804460525],[34.228387652809516,31.255057044306348],[34.21788486814539,31.25515697896708]]]}"
1_gaza_damage_20231012T154103_00000000000000000027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,"{""type"":""Polygon"",""coordinates"":[[[34.21776908256404,31.246138714416873],[34.21765329683328,31.237115964173263],[34.22815415787111,31.23701602779506],[34.22827094782369,31.246038804460525],[34.21776908256404,31.246138714416873]]]}"
1_gaza_damage_20231012T154103_00000000000000000028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,"{""type"":""Polygon"",""coordinates"":[[[34.21765329683328,31.237115964173263],[34.21753759577799,31.228097628696922],[34.22803745258135,31.22799781926379],[34.22815415787111,31.23701602779506],[34.21765329683328,31.237115964173263]]]}"
1_gaza_damage_20231012T154103_00000000000000000029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,"{""type"":""Polygon"",""coordinates"":[[[34.21753759577799,31.228097628696922],[34.21742197939849,31.219074782760874],[34.22792083195471,31.21897502354626],[34.22803745258135,31.22799781926379],[34.21753759577799,31.228097628696922]]]}"
1_gaza_damage_20231012T154103_0000000000000000002a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,"{""type"":""Polygon"",""coordinates"":[[[34.232746339521846,31.588817451284896],[34.24328113372973,31.58871543977577],[34.24340095678103,31.597737630699765],[34.232865158940484,31.59783969871935],[34.232746339521846,31.588817451284896]]]}"
1_gaza_damage_20231012T154103_0000000000000000002b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,"{""type"":""Polygon"",""coordinates"":[[[34.232746339521846,31.588817451284896],[34.23262760475629,31.579799730976152],[34.24316139531871,31.57969769873124],[34.24328113372973,31.58871543977577],[34.232746339521846,31.588817451284896]]]}"
1_gaza_damage_20231012T154103_0000000000000000002c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,"{""type"":""Polygon"",""coordinates"":[[[34.23262760475629,31.579799730976152],[34.23250886983342,31.57077743361412],[34.24304165674759,31.570675457578652],[34.24316139531871,31.57969769873124],[34.23262760475629,31.579799730976152]]]}"
1_gaza_damage_20231012T154103_0000000000000000002d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,"{""type"":""Polygon"",""coordinates"":[[[34.23250886983342,31.57077743361412],[34.232390219564074,31.561759665488772],[34.24292200281721,31.561657668405278],[34.24304165674759,31.570675457578652],[34.23250886983342,31.57077743361412]]]}"
1_gaza_damage_20231012T154103_0000000000000000002e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,"{""type"":""Polygon"",""coordinates"":[[[34.232390219564074,31.561759665488772],[34.2322716539486,31.552737372101443],[34.24280243352792,31.55263543091296],[34.24292200281721,31.561657668405278],[34.232390219564074,31.561759665488772]]]}"
1_gaza_damage_20231012T154103_0000000000000000002f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,"{""type"":""Polygon"",""coordinates"":[[[34.2322716539486,31.552737372101443],[34.23215308817627,31.543715030617893],[34.24268277927789,31.54361317091905],[34.24280243352792,31.55263543091296],[34.2322716539486,31.552737372101443]]]}"
1_gaza_damage_20231012T154103_00000000000000000030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,"{""type"":""Polygon"",""coordinates"":[[[34.23215308817627,31.543715030617893],[34.23203460705825,31.534697221545386],[34.24256337927157,31.534595314590348],[34.24268277927789,31.54361317091905],[34.23215308817627,31.543715030617893]]]}"
1_gaza_damage_20231012T154103_00000000000000000031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,"{""type"":""Polygon"",""coordinates"":[[[34.23203460705825,31.534697221545386],[34.231916125783606,31.525674914137806],[34.242443894304735,31.525573062629118],[34.24256337927157,31.534595314590348],[34.23203460705825,31.534697221545386]]]}"
1_gaza_damage_20231012T154103_00000000000000000032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,"{""type"":""Polygon"",""coordinates"":[[[34.231916125783606,31.525674914137806],[34.23179781397512,31.516657038774635],[34.24232449397991,31.516555191149155],[34.242443894304735,31.525573062629118],[34.231916125783606,31.525674914137806]]]}"
1_gaza_damage_20231012T154103_00000000000000000033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,"{""type"":""Polygon"",""coordinates"":[[[34.23179781397512,31.516657038774635],[34.231679417198954,31.507634691587885],[34.24220517829742,31.50753287338419],[34.24232449397991,31.516555191149155],[34.23179781397512,31.516657038774635]]]}"
1_gaza_damage_20231012T154103_00000000000000000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,"{""type"":""Polygon"",""coordinates"":[[[34.231679417198954,31.507634691587885],[34.23156118988961,31.498616778549984],[34.24208586245595,31.4985150406832],[34.24220517829742,31.50753287338419],[34.231679417198954,31.507634691587885]]]}"
1_gaza_damage_20231012T154103_00000000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,"{""type"":""Polygon"",""coordinates"":[[[34.23156118988961,31.498616778549984],[34.231442962424325,31.489594368769247],[34.24196663125728,31.48949268574015],[34.24208586245595,31.4985150406832],[34.23156118988961,31.498616778549984]]]}"
