"","system.index","X2023.10.12","X2023.10.17","X2023.10.25","X2023.10.29","X2023.11.05","X2023.11.10","X2023.11.17","X2023.11.18","X2023.11.22","X2023.11.29","X2023.12.04","X2023.12.11","X2023.12.16","X2023.12.23","X2023.12.24","X2023.12.28","X2024.01.04","X2024.01.05","X2024.01.09","X2024.01.16","X2024.01.17","X2024.01.21","X2024.01.28","X2024.01.29","X2024.02.02","X2024.02.09","X2024.02.10","X2024.02.14","X2024.02.21","X2024.02.22","X2024.02.26","X2024.03.04","X2024.03.05","X2024.03.09","X2024.03.16","X2024.03.17","X2024.03.21","X2024.03.28","X2024.03.29","X2024.04.02","X2024.04.09","X2024.04.21","X2024.05.04","X2024.05.08","X2024.05.16","X2024.05.20","X2024.05.27","X2024.06.01","X2024.07.03","X2024.07.27","id",".geo","X2024.08.03","X2024.08.10","X2024.08.17","X2024.08.24","X2024.08.31","X2024.09.07","X2024.09.14","X2024.09.21","X2024.09.28","X2024.10.05"
"621","1_gaza_dpm_20231012T154103_asc_0000000000000000026c",0,0,4499.37074306712,0,0,900.344802856445,0,1399.35975278967,0,0,0,1499.00579088996,0,0,600.229736328125,999.990978285846,0,0,700.26815032959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621,"{""type"":""Polygon"",""coordinates"":[[[34.365668461357,31.307804209490033],[34.36553830177448,31.29878204263301],[34.37604013446424,31.298669938355776],[34.376171294712776,31.30769204725078],[34.365668461357,31.307804209490033]]]}",0,0,0,0,0,0,600.229843139648,0,0,0
"622","1_gaza_dpm_20231012T154103_asc_0000000000000000026d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622,"{""type"":""Polygon"",""coordinates"":[[[34.36553830177448,31.29878204263301],[34.36540822668523,31.289764352940654],[34.37590914337017,31.28965228039953],[34.37604013446424,31.298669938355776],[34.36553830177448,31.29878204263301]]]}",0,0,0,0,0,0,0,0,0,0
"623","1_gaza_dpm_20231012T154103_asc_0000000000000000026e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,"{""type"":""Polygon"",""coordinates"":[[[34.36540822668523,31.289764352940654],[34.36527823608965,31.280742152881263],[34.37577806740796,31.28063008688312],[34.37590914337017,31.28965228039953],[34.36540822668523,31.289764352940654]]]}",0,0,0,0,0,0,0,0,0,0
"624","1_gaza_dpm_20231012T154103_asc_0000000000000000026f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624,"{""type"":""Polygon"",""coordinates"":[[[34.36527823608965,31.280742152881263],[34.3651483299881,31.27172443207632],[34.37564716060096,31.27161242321438],[34.37577806740796,31.28063008688312],[34.36527823608965,31.280742152881263]]]}",0,0,0,0,0,0,0,0,0,0
"625","1_gaza_dpm_20231012T154103_asc_00000000000000000270",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,"{""type"":""Polygon"",""coordinates"":[[[34.3651483299881,31.27172443207632],[34.36501842369621,31.26270215057845],[34.37551625360054,31.262590275915276],[34.37564716060096,31.27161242321438],[34.3651483299881,31.27172443207632]]]}",0,0,0,0,0,0,0,0,0,0
"626","1_gaza_dpm_20231012T154103_asc_00000000000000000271",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626,"{""type"":""Polygon"",""coordinates"":[[[34.36501842369621,31.26270215057845],[34.364888517214006,31.253679918962817],[34.3753854310815,31.25356799898833],[34.37551625360054,31.262590275915276],[34.36501842369621,31.26270215057845]]]}",0,0,0,0,0,0,0,0,0,0
"627","1_gaza_dpm_20231012T154103_asc_00000000000000000272",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627,"{""type"":""Polygon"",""coordinates"":[[[34.364888517214006,31.253679918962817],[34.36475877991143,31.24466214403172],[34.37525469304424,31.24455028075275],[34.3753854310815,31.25356799898833],[34.364888517214006,31.253679918962817]]]}",0,0,0,0,0,0,0,0,0,0
"628","1_gaza_dpm_20231012T154103_asc_00000000000000000273",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628,"{""type"":""Polygon"",""coordinates"":[[[34.36475877991143,31.24466214403172],[34.36462904241903,31.235639886465446],[34.37512395481402,31.23552808010291],[34.37525469304424,31.24455028075275],[34.36475877991143,31.24466214403172]]]}",0,0,0,0,0,0,0,0,0,0
"629","1_gaza_dpm_20231012T154103_asc_00000000000000000274",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,"{""type"":""Polygon"",""coordinates"":[[[34.36462904241903,31.235639886465446],[34.36449947410726,31.226622087679367],[34.37499330106609,31.226510363387476],[34.37512395481402,31.23552808010291],[34.36462904241903,31.235639886465446]]]}",0,0,0,0,0,0,0,0,0,0
"630","1_gaza_dpm_20231012T154103_asc_00000000000000000275",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,"{""type"":""Polygon"",""coordinates"":[[[34.36449947410726,31.226622087679367],[34.36436982092081,31.217599832747243],[34.37486273180082,31.217488062534333],[34.37499330106609,31.226510363387476],[34.36449947410726,31.226622087679367]]]}",0,0,0,0,0,0,0,0,0,0
"631","1_gaza_dpm_20231012T154103_asc_00000000000000000276",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631,"{""type"":""Polygon"",""coordinates"":[[[34.3802652765881,31.58730895510595],[34.39080447632276,31.587194613700326],[34.39093857779855,31.59621634215413],[34.38039829332085,31.596330619822368],[34.3802652765881,31.58730895510595]]]}",0,0,0,0,0,0,0,0,0,0
"632","1_gaza_dpm_20231012T154103_asc_00000000000000000277",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632,"{""type"":""Polygon"",""coordinates"":[[[34.3802652765881,31.58730895510595],[34.38013234432583,31.5782916568613],[34.390670543964134,31.578177455238478],[34.39080447632276,31.587194613700326],[34.3802652765881,31.58730895510595]]]}",0,0,0,0,0,0,0,0,0,0
"633","1_gaza_dpm_20231012T154103_asc_00000000000000000278",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633,"{""type"":""Polygon"",""coordinates"":[[[34.38013234432583,31.5782916568613],[34.379999411864034,31.569269937956804],[34.39053661140279,31.569155723057563],[34.390670543964134,31.578177455238478],[34.38013234432583,31.5782916568613]]]}",0,0,0,0,0,0,0,0,0,0
"634","1_gaza_dpm_20231012T154103_asc_00000000000000000279",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634,"{""type"":""Polygon"",""coordinates"":[[[34.379999411864034,31.569269937956804],[34.37986656387323,31.560252664266294],[34.39040284795966,31.5601384863688],[34.39053661140279,31.569155723057563],[34.379999411864034,31.569269937956804]]]}",0,0,0,0,0,0,0,0,0,0
"635","1_gaza_dpm_20231012T154103_asc_0000000000000000027a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635,"{""type"":""Polygon"",""coordinates"":[[[34.37986656387323,31.560252664266294],[34.37973380035382,31.551230944893486],[34.39026899965372,31.55111677923878],[34.39040284795966,31.5601384863688],[34.37986656387323,31.560252664266294]]]}",0,0,0,0,0,0,0,0,0,0
"636","1_gaza_dpm_20231012T154103_asc_0000000000000000027b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636,"{""type"":""Polygon"",""coordinates"":[[[34.37973380035382,31.551230944893486],[34.37960103663537,31.542209175391694],[34.39013523580604,31.54209507264455],[34.39026899965372,31.55111677923878],[34.37973380035382,31.551230944893486]]]}",0,0,0,0,0,0,0,0,0,0
"637","1_gaza_dpm_20231012T154103_asc_0000000000000000027c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637,"{""type"":""Polygon"",""coordinates"":[[[34.37960103663537,31.542209175391694],[34.37946844205975,31.533191828436145],[34.39000164107785,31.533077788073438],[34.39013523580604,31.54209507264455],[34.37960103663537,31.542209175391694]]]}",0,0,0,0,0,0,0,0,0,0
"638","1_gaza_dpm_20231012T154103_asc_0000000000000000027d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638,"{""type"":""Polygon"",""coordinates"":[[[34.37946844205975,31.533191828436145],[34.379335847285624,31.524169986171877],[34.38986796148698,31.524056034241813],[34.39000164107785,31.533077788073438],[34.37946844205975,31.533191828436145]]]}",0,0,0,0,0,0,0,0,0,0
"639","1_gaza_dpm_20231012T154103_asc_0000000000000000027e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639,"{""type"":""Polygon"",""coordinates"":[[[34.379335847285624,31.524169986171877],[34.37920333698415,31.51515267106431],[34.38973445101638,31.51503870453753],[34.38986796148698,31.524056034241813],[34.379335847285624,31.524169986171877]]]}",0,0,0,0,0,0,0,0,0,0
"640","1_gaza_dpm_20231012T154103_asc_0000000000000000027f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640,"{""type"":""Polygon"",""coordinates"":[[[34.37920333698415,31.51515267106431],[34.37907082648441,31.50613086144995],[34.389600940344344,31.506016957218915],[34.38973445101638,31.51503870453753],[34.37920333698415,31.51515267106431]]]}",0,0,0,0,0,0,0,0,0,0
"641","1_gaza_dpm_20231012T154103_asc_00000000000000000280",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641,"{""type"":""Polygon"",""coordinates"":[[[34.37907082648441,31.50613086144995],[34.37893840045784,31.497113504415626],[34.38946751413223,31.496999585276757],[34.389600940344344,31.506016957218915],[34.37907082648441,31.50613086144995]]]}",0,0,0,0,0,0,0,0,0,0
"642","1_gaza_dpm_20231012T154103_asc_00000000000000000281",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642,"{""type"":""Polygon"",""coordinates"":[[[34.37893840045784,31.497113504415626],[34.37880605890483,31.488091627864257],[34.38933417238043,31.48797777071401],[34.38946751413223,31.496999585276757],[34.37893840045784,31.497113504415626]]]}",0,0,0,0,0,0,0,0,0,0
"643","1_gaza_dpm_20231012T154103_asc_00000000000000000282",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643,"{""type"":""Polygon"",""coordinates"":[[[34.37880605890483,31.488091627864257],[34.37867380182576,31.47907428269973],[34.389200830427704,31.478960436122428],[34.38933417238043,31.48797777071401],[34.37880605890483,31.488091627864257]]]}",0,0,0,0,0,0,0,0,0,0
"644","1_gaza_dpm_20231012T154103_asc_00000000000000000283",0,0,8103.0198135376,0,0,0,0,0,0,0,0,0,0,200.074203491211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.074829101562,0,0,0,0,0,0,0,0,0,0,0,644,"{""type"":""Polygon"",""coordinates"":[[[34.37867380182576,31.47907428269973],[34.37854145987737,31.470052393717616],[34.38906757293581,31.469938583030505],[34.389200830427704,31.478960436122428],[34.37867380182576,31.47907428269973]]]}",0,0,0,0,1100.40824127197,0,0,0,0,0
"645","1_gaza_dpm_20231012T154103_asc_00000000000000000284",0,0,7402.76089477539,800.298034667969,1700.63320159912,700.260261535645,0,1700.6332244873,10003.7206878662,12198.6402551988,1600.59350585938,900.33568572998,600.222763061523,5101.8946685791,2199.63950733858,0,2505.64092999627,6406.69392505721,900.334884643555,0,3201.1901473999,1900.70636749268,2100.78775787354,2901.08843231201,6102.27555847168,2500.93230438232,2000.74254608154,2600.9694442749,0,1999.56446461397,4801.78680419922,0,0,0,1100.41237640381,0,1500.5584564209,1000.37612915039,0,600.223480224609,0,0,0,300.112884521484,0,0,0,0,200.07495880127,0,645,"{""type"":""Polygon"",""coordinates"":[[[34.37854145987737,31.470052393717616],[34.378409287075115,31.461030486205857],[34.38893439990512,31.46091673705312],[34.38906757293581,31.469938583030505],[34.37854145987737,31.470052393717616]]]}",0,704.970191776051,0,0,3401.26892089844,3305.94213086297,1600.59922790527,1700.63926696777,0,0
"646","1_gaza_dpm_20231012T154103_asc_00000000000000000285",7701.2873891793,3801.41841125488,35412.371714304,16106.0028839111,0,7802.90813446045,4001.48488616943,0,28709.9474894505,4699.78459047804,17306.4676437378,2699.43338527305,9103.39348602295,5800.97979359346,4401.63581848145,6002.24334716797,3301.23701477051,16004.4113820992,14008.7796591366,700.262908935547,5201.93977355957,402.504577546961,2903.43572226132,3001.11938476562,1599.81379194073,3500.52672834209,3501.31206512451,4601.7124710083,4401.65523529053,1899.13707484825,3498.9472046796,7102.63901519775,0,3501.30360412598,1811.26284368178,0,0,2.3538283404182,1200.44575500488,0,0,0,0,0,0,0,0,0,0,0,646,"{""type"":""Polygon"",""coordinates"":[[[34.378409287075115,31.461030486205857],[34.378277198747675,31.452013036524853],[34.388801311336024,31.451899348390025],[34.38893439990512,31.46091673705312],[34.378409287075115,31.461030486205857]]]}",0,1000.37194061279,0,0,4300.82005567364,3899.88677730186,5704.49037924374,1904.24224458582,0,0
"647","1_gaza_dpm_20231012T154103_asc_00000000000000000286",1700.63103485107,6302.36418914795,51921.7478560504,11105.6994501151,15928.6893174714,9201.08028420841,35517.1772103403,11303.8322766772,31311.6964492798,48832.2960810044,15005.603302002,28617.7547986199,37113.8364105225,12514.1015011058,6202.31610870361,18606.9471817017,19807.4125671387,17105.9975522509,9903.70581817627,900.334777832031,2307.92576572194,3201.19633483887,9403.51914215088,3901.46031188965,3700.20006947237,1600.60223388672,10004.9212989358,1700.63604736328,1400.52368164062,7502.81087493896,1400.52330780029,2200.82382965088,1500.56418609619,1800.67562103271,3208.25465366139,200.07421875,1000.37464904785,0,1002.72995749081,0,1000.37096405029,0,4201.55994415283,0,0,0,0,0,0,0,647,"{""type"":""Polygon"",""coordinates"":[[[34.378277198747675,31.452013036524853],[34.37814511022326,31.442991095134257],[34.388668137904645,31.442877494027265],[34.388801311336024,31.451899348390025],[34.378277198747675,31.452013036524853]]]}",0,0,0,0,2200.82094573975,6999.86357254328,5502.04459381104,6217.99477580949,0,0
"648","1_gaza_dpm_20231012T154103_asc_00000000000000000287",0,11804.4243011475,18911.793906986,40106.2815529618,21726.9597160788,13899.6948880065,15810.6378172033,24908.5633341771,31621.2296138988,33411.2761803122,32528.6108926212,12403.8644358616,29627.5796807682,50417.676837966,26009.7477035522,8906.45769234452,56229.2162663179,48953.585112179,35622.7253948436,19816.8212887035,12535.285887505,8003.00898742676,11204.1946640015,5620.92721485811,8003.00023651123,1400.52658843994,1500.56098937988,1600.60305786133,1300.4866104126,800.297637939453,0,0,0,0,0,0,0,0,0,900.338775634766,800.296974182129,0,0,0,0,0,0,0,0,0,648,"{""type"":""Polygon"",""coordinates"":[[[34.37814511022326,31.442991095134257],[34.37801310617417,31.433973690397547],[34.388535218259626,31.433860047493074],[34.388668137904645,31.442877494027265],[34.37814511022326,31.442991095134257]]]}",0,600.222679138184,0,0,4808.86291476979,407.209853856704,3601.35026550293,1900.71286010742,0,0
"649","1_gaza_dpm_20231012T154103_asc_00000000000000000288",4101.53795623779,1400.52001190186,2901.09195709229,1400.52000427246,3606.06121045281,8401.96814350801,18206.8192367554,5001.86695098877,11904.4574508667,4301.61081695557,3001.11926269531,20507.6726455688,8303.10355377197,20607.7152481079,12404.6392669678,19107.1283416748,82730.8997192383,40032.2326551849,77633.7528837316,21114.9452054192,10703.2251078587,7802.92864990234,1805.38462048699,2200.82400512695,2400.90313720703,698.69021358116,4800.22267665489,2100.78910064697,0,700.259834289551,0,4.7076566808364,300.112327575684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,"{""type"":""Polygon"",""coordinates"":[[[34.37801310617417,31.433973690397547],[34.37788118660079,31.424951692248992],[34.38840221375259,31.424838136056323],[34.388535218259626,31.433860047493074],[34.37801310617417,31.433973690397547]]]}",0,0,0,0,0,2300.86557006836,0,600.224594116211,0,0
"650","1_gaza_dpm_20231012T154103_asc_00000000000000000289",0,1600.59429931641,2500.93341827393,7902.93988800049,29010.8185424805,7402.76106262207,6202.31537628174,3901.44902801514,30733.8319350299,4401.64250946045,16805.4786402684,6702.51198577881,4601.70809173584,27208.583890339,10701.6206894818,4401.64458465576,27108.571263691,35810.2405727312,99839.674384981,67626.3811454324,44314.5517718745,7900.19802994074,8103.0221786499,4601.72422790527,100.037155151367,0,0,0,700.262413024902,0,0,0,0,0,1200.45041656494,1500.56283569336,0,0,0,0,1400.52475738525,0,0,0,0,0,0,0,0,0,650,"{""type"":""Polygon"",""coordinates"":[[[34.37788118660079,31.424951692248992],[34.3777493515035,31.4159342328637],[34.38826937837068,31.415820737075848],[34.38840221375259,31.424838136056323],[34.37788118660079,31.424951692248992]]]}",0,299.326571176566,0,0,0,7.0614850212546,1600.59350585938,0,0,0
"651","1_gaza_dpm_20231012T154103_asc_0000000000000000028a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900.338752746582,0,0,0,0,0,1300.48955535889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500.94193267822,0,651,"{""type"":""Polygon"",""coordinates"":[[[34.3777493515035,31.4159342328637],[34.377617431537296,31.406912309148208],[34.38813654278938,31.40679877148017],[34.38826937837068,31.415820737075848],[34.3777493515035,31.4159342328637]]]}",0,600.225875854492,0,0,2629.22556960162,2910.50794184068,1900.71566772461,2300.86601257324,0,0
"652","1_gaza_dpm_20231012T154103_asc_0000000000000000028b",0,0,500.186500549316,0,0,0,0,3801.41902160644,1000.37632751465,0,0,0,1700.63510131836,0,0,0,0,3901.45614624023,0,0,800.29842376709,0,6202.33235931396,3001.12437438965,0,0,1500.56341552734,1600.60217285156,1100.41319274902,0,3201.20236206055,2901.09033966064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652,"{""type"":""Polygon"",""coordinates"":[[[34.377617431537296,31.406912309148208],[34.377485680720255,31.397890295297763],[34.38800370700871,31.39777684387393],[34.38813654278938,31.40679877148017],[34.377617431537296,31.406912309148208]]]}",0,0,0,0,20617.1604839549,3001.12831878662,2910.50631677964,4001.50390625,0,0
"653","1_gaza_dpm_20231012T154103_asc_0000000000000000028c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,"{""type"":""Polygon"",""coordinates"":[[[34.377485680720255,31.397890295297763],[34.3773540143802,31.38887274661034],[34.38787104035443,31.388759355142604],[34.38800370700871,31.39777684387393],[34.377485680720255,31.397890295297763]]]}",0,0,0,0,100.03759765625,0,0,0,0,0
"654","1_gaza_dpm_20231012T154103_asc_0000000000000000028d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654,"{""type"":""Polygon"",""coordinates"":[[[34.3773540143802,31.38887274661034],[34.37722234784442,31.379850709027696],[34.387738373501286,31.379737377737552],[34.38787104035443,31.388759355142604],[34.3773540143802,31.38887274661034]]]}",0,0,0,0,0,0,0,0,0,0
"655","1_gaza_dpm_20231012T154103_asc_0000000000000000028e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655,"{""type"":""Polygon"",""coordinates"":[[[34.37722234784442,31.379850709027696],[34.377090765786136,31.37083321546564],[34.38760579111243,31.370719867065816],[34.387738373501286,31.379737377737552],[34.37722234784442,31.379850709027696]]]}",0,0,0,0,0,0,0,0,0,0
"656","1_gaza_dpm_20231012T154103_asc_0000000000000000028f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656,"{""type"":""Polygon"",""coordinates"":[[[34.377090765786136,31.37083321546564],[34.376959183532385,31.36181115704546],[34.387473208524945,31.36169786852235],[34.38760579111243,31.370719867065816],[34.377090765786136,31.37083321546564]]]}",0,0,0,0,0,0,0,0,0,0
"657","1_gaza_dpm_20231012T154103_asc_00000000000000000290",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657,"{""type"":""Polygon"",""coordinates"":[[[34.376959183532385,31.36181115704546],[34.376827770430076,31.352793542222898],[34.387340795065654,31.35268031305249],[34.387473208524945,31.36169786852235],[34.376959183532385,31.36181115704546]]]}",0,0,0,0,0,0,0,0,0,0
"658","1_gaza_dpm_20231012T154103_asc_00000000000000000291",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658,"{""type"":""Polygon"",""coordinates"":[[[34.376827770430076,31.352793542222898],[34.376696357132815,31.343771516905786],[34.38720838140825,31.34365827052282],[34.387340795065654,31.35268031305249],[34.376827770430076,31.352793542222898]]]}",0,0,0,0,0,0,0,0,0,0
"659","1_gaza_dpm_20231012T154103_asc_00000000000000000292",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659,"{""type"":""Polygon"",""coordinates"":[[[34.376696357132815,31.343771516905786],[34.376564943640595,31.334749458024096],[34.38707596755276,31.3346362710624],[34.38720838140825,31.34365827052282],[34.376696357132815,31.343771516905786]]]}",0,0,0,0,0,0,0,0,0,0
"660","1_gaza_dpm_20231012T154103_asc_00000000000000000293",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,"{""type"":""Polygon"",""coordinates"":[[[34.376564943640595,31.334749458024096],[34.37643369930108,31.325731845889873],[34.38694372282671,31.325618641034],[34.38707596755276,31.3346362710624],[34.376564943640595,31.334749458024096]]]}",0,0,0,0,0,0,0,0,0,0
"661","1_gaza_dpm_20231012T154103_asc_00000000000000000294",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661,"{""type"":""Polygon"",""coordinates"":[[[34.37643369930108,31.325731845889873],[34.37630245476711,31.316709670888933],[34.38681139323917,31.316596627677733],[34.38694372282671,31.325618641034],[34.37643369930108,31.325731845889873]]]}",0,0,0,0,0,0,0,0,0,0
"662","1_gaza_dpm_20231012T154103_asc_00000000000000000295",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662,"{""type"":""Polygon"",""coordinates"":[[[34.37630245476711,31.316709670888933],[34.376171294712776,31.30769204725078],[34.38667931744588,31.307579036912276],[34.38681139323917,31.316596627677733],[34.37630245476711,31.316709670888933]]]}",0,0,0,0,0,0,0,0,0,0
"663","1_gaza_dpm_20231012T154103_asc_00000000000000000296",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663,"{""type"":""Polygon"",""coordinates"":[[[34.376171294712776,31.30769204725078],[34.37604013446424,31.298669938355776],[34.386547156791345,31.298556910032406],[34.38667931744588,31.307579036912276],[34.376171294712776,31.30769204725078]]]}",0,0,0,0,0,0,0,0,0,0
"664","1_gaza_dpm_20231012T154103_asc_00000000000000000297",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664,"{""type"":""Polygon"",""coordinates"":[[[34.37604013446424,31.298669938355776],[34.37590914337017,31.28965228039953],[34.386415080603754,31.289539336084815],[34.386547156791345,31.298556910032406],[34.37604013446424,31.298669938355776]]]}",0,0,0,0,0,0,0,0,0,0
"665","1_gaza_dpm_20231012T154103_asc_00000000000000000298",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,"{""type"":""Polygon"",""coordinates"":[[[34.37590914337017,31.28965228039953],[34.37577806740796,31.28063008688312],[34.386283088883495,31.28051717538019],[34.386415080603754,31.289539336084815],[34.37590914337017,31.28965228039953]]]}",0,0,0,0,0,0,0,0,0,0
